1751 3746 -1
1752 4987 1
1753 29556 -1
1754 9592 1
1755 31017 -1
1756 23294 1
1757 34061 -1
1758 19235 1
1759 18365 -1
1760 19242 1
1761 36610 -1
1762 13604 1
1763 31018 -1
1764 31022 -1
1765 20861 1
1766 11620 -1
1767 3184 1
1768 11728 -1
1769 20598 1
1770 13632 -1
1771 474 1
1772 10600 -1
1773 26603 -1
1774 20597 -1
1775 40363 -1
1776 16897 -1
1777 13259 -1
1778 35337 -1
1779 32492 -1
1780 23268 -1
1781 29234 -1
1782 28185 -1
1783 6950 -1
1784 10832 -1
1785 23330 -1
1786 17265 1
1787 26783 -1
1788 4984 1
1789 31183 -1
1790 28497 -1
1791 23295 1
1792 25661 -1
1793 3862 1
1794 29712 -1
1795 20852 1
1796 9533 -1
1797 25646 1
1798 29181 -1
1799 22921 1
1800 40003 -1
1801 20860 1
1802 29211 -1
1803 3180 1
1804 22190 -1
1805 6536 1
1806 26602 -1
1807 10598 -1
1808 10271 -1
1809 40360 -1
1810 29817 -1
1811 12226 1
1812 16899 -1
1813 32491 -1
1814 30036 -1
1815 29715 -1
1816 22397 -1
1817 25230 -1
1818 14550 -1
1819 28194 -1
1820 1697 -1
1821 26764 -1
1822 38563 -1
1823 38564 -1
1824 35584 -1
1825 41637 -1
1826 9535 -1
1827 36052 -1
1828 23308 1
1829 20064 -1
1830 23297 1
1831 10610 -1
1832 24537 1
1833 26601 -1
1834 10270 -1
1835 20596 1
1836 40361 -1
1837 29955 -1
1838 30335 -1
1839 29942 -1
1840 15859 1
1841 10875 -1
1842 30174 -1
1843 13234 -1
1844 30404 -1
1845 29940 -1
1846 19503 -1
1847 961 1
1848 18355 1
1849 14561 -1
1850 5075 -1
1851 38696 -1
1852 9532 -1
1853 9528 -1
1854 30378 -1
1855 41639 -1
1856 11679 1
1857 29648 -1
1858 31171 1
1859 10418 -1
1860 20027 1
1861 10419 -1
1862 10605 -1
1863 15858 1
1864 30063 -1
1865 15636 1
1866 16597 -1
1867 9650 1
1868 12237 1
1869 29941 -1
1870 30173 -1
1871 30379 -1
1872 30175 -1
1873 959 1
1874 11655 1
1875 24543 1
1876 11682 1
1877 29656 -1
1878 39079 -1
1879 26605 -1
1880 14279 -1
1881 10413 -1
1882 11734 -1
1883 10235 -1
1884 3842 1
1885 1760 -1
1886 13849 1
1887 1756 -1
1888 1758 1
1889 10224 -1
1890 22721 -1
1891 30172 -1
1892 31084 -1
1893 39073 1
1894 41181 -1
1895 28838 1
1896 26604 -1
1897 10421 -1
1898 32713 -1
1899 32712 -1
1900 35899 -1
1901 29714 -1
1902 23264 -1
1903 3030 1
1904 36051 1
1905 10450 1
1906 9279 1
1907 38877 -1
1908 21582 -1
1909 4263 1
1910 24132 -1
1911 30064 1
1912 36521 1
1913 3029 1
1914 9846 -1
1915 25797 1
1916 19369 1
